eval,obj,cv,dou,mean_ref,std_ref,s_star,s_lo,s_hi,sim_s,P0=P1,P2,P3,P4,P5,P6,P7
1,0.02266226624062781,0.02266226624062781,97.73377337593722,1374.649702222222,31.152677539359733,0.8729496671480101,0.6324404758629624,1.0119047621487032,8.2688307762146,54.352941182117654,64.23529411341178,64.23529411341178,54.352941182117654,64.23529411341178,39.52941178517647,79.05882351035295
1,0.02266226624062781,0.02266226624062781,97.73377337593722,1374.649702222222,31.152677539359733,0.8729496671480101,0.6324404758629624,1.0119047621487032,8.2688307762146,54.352941182117654,64.23529411341178,64.23529411341178,54.352941182117654,64.23529411341178,39.52941178517647,79.05882351035295
2,0.3947292332389269,0.14163315271800708,85.8366847281993,1203.7247422222224,170.48733024560374,0.9969056528527062,0.773073661014453,0.6618714919902001,9.028954982757568,120.86938471914803,52.549972952091025,52.549972952091025,44.465361736243956,52.549972952091025,32.33844491247337,64.67688977586161
3,0.3703000510907693,0.06487483323156519,93.51251667684349,1483.2549017777778,96.22591439273494,0.8090315417543685,2.07897326892276,0.9069186867158311,8.21768307685852,12.025166640528278,71.6712545054777,71.6712545054777,60.64490766878046,71.6712545054777,44.10538741373461,88.21077476052355
4,0.037294800696022284,0.037294800696022284,96.27051993039777,1432.4799266666666,53.42405336608595,0.83770807371267,0.8024377320471108,0.9515361192470544,8.295453071594238,31.15506537338683,68.31059662014522,68.31059662014522,57.80127407301619,68.31059662014522,42.03729025232266,84.07458044083874
5,0.05057287574960083,0.05057287574960083,94.94271242503991,1322.7739933333335,66.89648480964999,0.9071844518019678,0.6705117924454911,1.0650450413094044,8.464616775512695,75.11419413928743,60.5880469724715,60.5880469724715,51.266808985413306,60.5880469724715,37.28495200482602,74.56990395305881
6,0.02268701397438925,0.02268701397438925,97.73129860256108,1396.9909311111112,31.693552776212826,0.8589891124386667,0.6185045634950515,0.9896073023431237,8.210965871810913,46.11431907644396,65.68261961838947,65.68261961838947,55.577601224999064,65.68261961838947,40.42007363491348,80.84014720847506
7,0.02247645529916003,0.02247645529916003,97.752354470084,1384.7854666666665,31.12506864045979,0.8665602209767078,0.6252382113966358,1.000381138993835,8.198485136032104,50.14096761598151,64.97523541553346,64.97523541553346,54.97904536094233,64.97523541553346,39.98476027905564,79.96952049742015
7,0.02247645529916003,0.02247645529916003,97.752354470084,1384.7854666666665,31.12506864045979,0.8665602209767078,0.6252382113966358,1.000381138993835,8.198485136032104,50.14096761598151,64.97523541553346,64.97523541553346,54.97904536094233,64.97523541553346,39.98476027905564,79.96952049742015
8,0.5083255838799761,0.16511831411199096,83.4881685888009,1241.0697644444444,204.9233472004324,0.9669077713267561,0.79144106657567,0.573351183032855,8.183724164962769,39.611349769295195,139.53053968917288,51.33041699751034,43.43342977450043,51.33041699751034,31.587948939985587,63.175897832025186
9,0.3481312628297563,0.08641057349245697,91.3589426507543,1481.4223822222223,128.010557632384,0.8100323138090625,1.69975377122799,0.8763066862095317,8.213136911392212,57.240323602797346,14.70801266817529,74.17494472459376,62.76341477762307,74.17494472459376,45.64611985716704,91.29223964504978
10,0.04923792557706793,0.04923792557706793,95.07620744229321,1437.0665199999999,70.75817436105599,0.8350344144124937,0.66293067784566,0.9290363792009774,8.210795164108276,53.99151143797944,37.71133368158951,69.96496742924913,59.20112629634186,69.96496742924913,43.05536459698096,86.11072912861003
11,0.05551974668505126,0.05551974668505126,94.44802533149488,1339.2858733333333,74.35681242633432,0.895999893595035,0.6702315855396244,0.9008153499788193,8.268795013427734,46.77495001175155,88.80843338413474,60.61337730536084,51.288242344015615,60.61337730536084,37.30053990199779,74.60107974737869
12,0.023263737267236424,0.023263737267236424,97.67362627327635,1399.0196377777777,32.54642528496649,0.8577434995166306,0.6124143942919438,0.9798630316107558,8.314907789230347,51.19090798993867,57.541098185739294,66.33580195849734,56.13029397441498,66.33580195849734,40.82203199829144,81.64406393462089
1,0.09119143702930207,0.022402140106145874,97.75978598938542,1375.0613622222224,30.80431729105003,0.8726883272035892,1.0119047613807397,1.0119047621487032,8.884457111358643,54.352941182117654,64.23529411341178,64.23529411341178,54.352941182117654,64.23529411341178,39.52941178517647,79.05882351035295
1,0.09119143702930207,0.022402140106145874,97.75978598938542,1375.0613622222224,30.80431729105003,0.8726883272035892,1.0119047613807397,1.0119047621487032,8.884457111358643,54.352941182117654,64.23529411341178,64.23529411341178,54.352941182117654,64.23529411341178,39.52941178517647,79.05882351035295
2,0.23780098442783587,0.14043891299854305,85.95610870014569,1204.7465955555558,169.19330231851765,0.9960600880109838,1.2369178576231248,0.6618714919902001,8.213602066040039,120.86938471914803,52.549972952091025,52.549972952091025,44.465361736243956,52.549972952091025,32.33844491247337,64.67688977586161
3,0.44302204259317846,0.06467928862481803,93.5320711375182,1482.6695942222223,95.89801461994095,0.8093509199057226,3.3263572302764164,0.9069186867158311,8.232740879058838,12.025166640528278,71.6712545054777,71.6712545054777,60.64490766878046,71.6712545054777,44.10538741373461,88.21077476052355
4,0.21226802485389687,0.0377537339334665,96.22462660665335,1435.7803355555557,54.206068775467706,0.8357824454641777,1.2839003712753772,0.9515361192470544,8.195487976074219,31.15506537338683,68.31059662014522,68.31059662014522,57.80127407301619,68.31059662014522,42.03729025232266,84.07458044083874
5,0.1256330063878613,0.04919498106782297,95.0805018932177,1320.4071977777778,64.95740709649496,0.908810556334121,1.0728188679127857,1.0650450413094044,8.191183805465698,75.11419413928743,60.5880469724715,60.5880469724715,51.266808985413306,60.5880469724715,37.28495200482602,74.56990395305881
6,0.09381838020688427,0.02448658410800092,97.55134158919991,1370.7710377777776,33.565500309357255,0.8754197214039314,1.0163505379247033,1.0163505386960408,8.19696593284607,55.95237470116824,63.95431254926843,63.95431254926843,54.11518755087906,63.95431254926843,39.35650005329501,78.71300004685249
7,0.08865809386714046,0.024009565909528702,97.59904340904713,1400.0814444444445,33.61534771909704,0.8570929960979253,0.9843690111773344,0.9843690119244,8.27868390083313,44.12469754594603,66.03214772508093,66.03214772508093,55.87335577686515,66.03214772508093,40.63516785454148,81.2703356474046
7,0.08865809386714046,0.024009565909528702,97.59904340904713,1400.0814444444445,33.61534771909704,0.8570929960979253,0.9843690111773344,0.9843690119244,8.27868390083313,44.12469754594603,66.03214772508093,66.03214772508093,55.87335577686515,66.03214772508093,40.63516785454148,81.2703356474046
8,0.27492383622401073,0.1582964233730619,84.1703576626938,1251.7517111111113,198.14781881999915,0.9586565685097613,1.2502935794637893,0.566101297050435,8.536587715148926,34.739828793194086,141.31746458950906,51.98778993164948,43.98966841117417,51.98778993164948,31.992486130461227,63.98497221236243
9,0.4482512899347537,0.09781527026553169,90.21847297344682,1502.5439666666668,146.97174418534405,0.7986455149543155,2.6699126126090627,0.8602945591400964,8.351588010787964,50.48850357507913,14.981763751777494,75.55551679456671,63.93159114472165,75.55551679456671,46.495702669954056,92.99140526933431
10,0.16366056622660174,0.05915592547648765,94.08440745235124,1455.3658022222223,86.09351093728645,0.8245349713231546,1.0424078968802621,0.9130242521315428,8.259744882583618,47.572651902030806,38.37269471932508,71.1919753058423,60.23936373055856,71.1919753058423,43.810446367632956,87.62089266876791
11,0.1291460603429362,0.04877922428768156,95.12207757123184,1353.5370644444445,66.02448804822565,0.8865660435331608,1.056358409806116,0.8873648034156876,8.283686876296997,41.1176590147788,90.15457869419672,61.53214605825278,52.06566205813313,61.53214605825278,37.86593605795366,75.73187205843224
12,0.08882019795344555,0.025663950841735252,97.43360491582648,1404.407708888889,36.042650402678476,0.8544527293640334,0.977984375093645,0.9779843758358651,8.304873943328857,44.412759547045745,63.72131742998131,66.46322949262827,56.23811727254408,66.46322949262827,40.900448942417796,81.80089782275456
13,0.0888576938099724,0.02376270091562149,97.62372990843785,1404.509608888889,33.374941769143184,0.8543907370981413,0.9822728218102451,0.9822728225557198,8.737557888031006,44.21886051143599,65.27677342197977,66.17306161669435,55.99259060825061,66.17306161669435,40.72188409558498,81.44376812935998
14,0.09599564992852536,0.02630932966262206,97.36906703373779,1382.334777777778,36.36830137266297,0.8680965127196634,1.0086787308924101,1.0086787316579253,8.36684274673462,43.06126773722445,74.56297028871087,64.44073615446021,54.526776755342006,64.44073615446021,39.6558376566647,79.31167525313751
1,skipped,1.0827751431503603,1.0,0.0,0.0,0.0,0.8723038260360987,1.0119047619047616,1.0119047619047619,0.0,54.352941176470594,64.23529411764706,64.23529411764706,54.352941176470594,64.23529411764706,39.52941176470589,79.05882352941177,0.20015017493410023
2,cached,1.0827751431503603,1.0,0.0,0.0,0.0,0.8723038260360987,1.0119047619047616,1.0119047619047619,0.0,54.352941176470594,64.23529411764706,64.23529411764706,54.352941176470594,64.23529411764706,39.52941176470589,79.05882352941177,0.20015017493410023
3,infeas,1.0,1.0,0.0,0.0,0.0,inf,1.2369178584886844,0.6618714917175192,0.0,120.86938476894436,52.54997294599627,52.54997294599627,44.465361723535295,52.54997294599627,32.338444889843856,64.6768897796877,0.20015017493410023
4,infeas,1.0,1.0,0.0,0.0,0.0,inf,2.6761452676818207,0.28394829297568586,0.0,281.74143665956217,24.288666532779626,24.288666532779626,20.551948604659678,24.288666532779626,14.946871712479767,29.893743424959535,0.20015017493410023
5,cached,1.0,1.0,0.0,0.0,0.0,inf,1.2369178584886844,0.6618714917175192,0.0,120.86938476894436,52.54997294599627,52.54997294599627,44.465361723535295,52.54997294599627,32.338444889843856,64.6768897796877,0.20015017493410023
6,infeas,1.0,1.0,0.0,0.0,0.0,inf,1.5028424271787746,0.6804490243437067,0.0,99.4818204899286,117.56942421537018,43.25137407919863,36.597316528552675,43.25137407919863,26.61623020258377,53.23246040516752,0.20015017493410023
7,infeas,1.0,1.0,0.0,0.0,0.0,inf,3.2037475471343,0.28763199756342783,0.0,46.665818191254715,278.13317251797974,20.288739684917264,17.167395118006908,20.288739684917264,12.48537826764139,24.970756535282785,0.20015017493410023
8,cached,1.0,1.0,0.0,0.0,0.0,inf,1.2369178584886844,0.6618714917175192,0.0,120.86938476894436,52.54997294599627,52.54997294599627,44.465361723535295,52.54997294599627,32.338444889843856,64.6768897796877,0.20015017493410023
9,infeas,1.0,1.0,0.0,0.0,0.0,inf,1.5028424271787746,0.6804490243437067,0.0,99.4818204899286,43.25137407919863,117.56942421537018,36.597316528552675,43.25137407919863,26.61623020258377,53.23246040516752,0.20015017493410023
10,infeas,1.0,1.0,0.0,0.0,0.0,inf,3.203747547134301,0.2876319975634279,0.0,46.665818191254715,20.28873968491726,278.1331725179797,17.167395118006908,20.28873968491726,12.485378267641387,24.97075653528278,0.20015017493410023
11,cached,1.0,1.0,0.0,0.0,0.0,inf,1.2369178584886844,0.6618714917175192,0.0,120.86938476894436,52.54997294599627,52.54997294599627,44.465361723535295,52.54997294599627,32.338444889843856,64.6768897796877,0.20015017493410023
12,infeas,1.0,1.0,0.0,0.0,0.0,inf,1.461930955072607,0.7822754076848636,0.0,102.26577393856624,44.46174408884568,44.46174408884568,102.26577393856624,44.46174408884568,27.361073285443496,54.72214657088698,0.20015017493410023
13,infeas,1.0,1.0,0.0,0.0,0.0,inf,2.9011583642657435,0.30782296280163435,0.0,51.5330367368918,22.404843803296107,22.404843803296107,259.8896432932886,22.404843803296107,13.787596186643755,27.57519237328751,0.20015017493410023
14,cached,1.0,1.0,0.0,0.0,0.0,inf,1.2369178584886844,0.6618714917175192,0.0,120.86938476894436,52.54997294599627,52.54997294599627,44.465361723535295,52.54997294599627,32.338444889843856,64.6768897796877,0.20015017493410023
15,infeas,1.0,1.0,0.0,0.0,0.0,inf,1.5028424271787746,0.6804490243437067,0.0,99.4818204899286,43.25137407919863,43.25137407919863,36.597316528552675,117.56942421537018,26.61623020258377,53.23246040516752,0.20015017493410023
16,infeas,1.0,1.0,0.0,0.0,0.0,inf,3.203747547134301,0.28763199756342794,0.0,46.66581819125471,20.288739684917257,20.288739684917257,17.167395118006905,278.13317251797963,12.485378267641387,24.970756535282774,0.20015017493410023
17,cached,1.0,1.0,0.0,0.0,0.0,inf,1.2369178584886844,0.6618714917175192,0.0,120.86938476894436,52.54997294599627,52.54997294599627,44.465361723535295,52.54997294599627,32.338444889843856,64.6768897796877,0.20015017493410023
18,infeas,1.0,1.0,0.0,0.0,0.0,inf,1.0185918159369858,0.749437976057406,0.0,106.74665890412804,46.40988326539996,46.40988326539996,39.269901224569196,46.40988326539996,77.63393374845677,57.11985632664611,0.20015017493410023
19,infeas,1.0,1.0,0.0,0.0,0.0,inf,1.7798360654275711,0.35703844056976247,0.0,61.09061123685076,26.560158090386228,26.560158090386228,22.47397992263449,26.560158090386228,224.06550922734223,32.689425342013806,0.20015017493410023
20,cached,1.0,1.0,0.0,0.0,0.0,inf,1.2369178584886844,0.6618714917175192,0.0,120.86938476894436,52.54997294599627,52.54997294599627,44.465361723535295,52.54997294599627,32.338444889843856,64.6768897796877,0.20015017493410023
21,infeas,1.0,1.0,0.0,0.0,0.0,inf,1.5642096353380264,0.5754405665231388,0.0,95.57894107520904,41.554532417870874,41.554532417870874,35.16152743050612,41.554532417870874,25.572019949459,139.02391429121317,0.20015017493410023
22,infeas,1.0,1.0,0.0,0.0,0.0,inf,3.6576313214371345,0.26681006466152746,0.0,40.87495087025466,17.7710639175248,17.7710639175248,15.03705408405944,17.7710639175248,10.936039333861412,299.8387639592501,0.20015017493410023
23,infeas,1.0,1.0,0.0,0.0,0.0,inf,1.8485668700980609,0.3638928304676941,0.0,219.84494692346593,35.16237418912087,35.16237418912087,29.752778160025343,35.16237418912087,21.63838411638207,43.276768232764134,0.20015017493410023
24,cached,1.0,1.0,0.0,0.0,0.0,inf,1.2369178584886844,0.6618714917175192,0.0,120.86938476894436,52.54997294599627,52.54997294599627,44.465361723535295,52.54997294599627,32.338444889843856,64.6768897796877,0.20015017493410023
25,cached,1.0,1.0,0.0,0.0,0.0,inf,1.8485668700980609,0.3638928304676941,0.0,219.84494692346593,35.16237418912087,35.16237418912087,29.752778160025343,35.16237418912087,21.63838411638207,43.276768232764134,0.20015017493410023
26,infeas,1.0,1.0,0.0,0.0,0.0,inf,5.760792583527954,0.22486265530882457,0.0,355.7727266456435,11.283169643332915,11.283169643332915,9.547297390512464,11.283169643332915,6.943489011281793,13.886978022563586,0.20015017493410023
